,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,Date,cummulative_cases,cummulative_deaths,prev_date_cases,prev_date_deaths,new_cases_less_than_prev,new_deaths_less_than_prev,total_cases,total_deaths,times_reduced_last_7_days
148,24/03/2020,24,3,2020,87,2,Algeria,DZ,DZA,42228429,2020-03-24,189,17,8.0,5.0,0,1,1825,275,4
147,25/03/2020,25,3,2020,42,0,Algeria,DZ,DZA,42228429,2020-03-25,231,17,87.0,2.0,1,1,1825,275,4
146,26/03/2020,26,3,2020,33,0,Algeria,DZ,DZA,42228429,2020-03-26,264,17,42.0,0.0,1,1,1825,275,4
145,27/03/2020,27,3,2020,41,4,Algeria,DZ,DZA,42228429,2020-03-27,305,21,33.0,0.0,0,0,1825,275,4
144,28/03/2020,28,3,2020,0,0,Algeria,DZ,DZA,42228429,2020-03-28,305,21,41.0,4.0,1,1,1825,275,4
143,29/03/2020,29,3,2020,104,5,Algeria,DZ,DZA,42228429,2020-03-29,409,26,0.0,0.0,0,0,1825,275,4
142,30/03/2020,30,3,2020,45,3,Algeria,DZ,DZA,42228429,2020-03-30,454,29,104.0,5.0,1,1,1825,275,4
141,31/03/2020,31,3,2020,57,2,Algeria,DZ,DZA,42228429,2020-03-31,511,31,45.0,3.0,0,1,1825,275,4
140,01/04/2020,1,4,2020,73,4,Algeria,DZ,DZA,42228429,2020-04-01,584,35,57.0,2.0,0,0,1825,275,4
139,02/04/2020,2,4,2020,263,23,Algeria,DZ,DZA,42228429,2020-04-02,847,58,73.0,4.0,0,0,1825,275,4
138,03/04/2020,3,4,2020,0,0,Algeria,DZ,DZA,42228429,2020-04-03,847,58,263.0,23.0,1,1,1825,275,4
137,04/04/2020,4,4,2020,139,25,Algeria,DZ,DZA,42228429,2020-04-04,986,83,0.0,0.0,0,0,1825,275,4
136,05/04/2020,5,4,2020,314,47,Algeria,DZ,DZA,42228429,2020-04-05,1300,130,139.0,25.0,0,0,1825,275,4
135,06/04/2020,6,4,2020,20,22,Algeria,DZ,DZA,42228429,2020-04-06,1320,152,314.0,47.0,1,1,1825,275,4
134,07/04/2020,7,4,2020,103,21,Algeria,DZ,DZA,42228429,2020-04-07,1423,173,20.0,22.0,0,1,1825,275,4
133,08/04/2020,8,4,2020,45,21,Algeria,DZ,DZA,42228429,2020-04-08,1468,194,103.0,21.0,1,1,1825,275,4
132,09/04/2020,9,4,2020,104,11,Algeria,DZ,DZA,42228429,2020-04-09,1572,205,45.0,21.0,0,1,1825,275,4
131,10/04/2020,10,4,2020,94,30,Algeria,DZ,DZA,42228429,2020-04-10,1666,235,104.0,11.0,1,0,1825,275,4
130,11/04/2020,11,4,2020,95,21,Algeria,DZ,DZA,42228429,2020-04-11,1761,256,94.0,30.0,0,1,1825,275,4
129,12/04/2020,12,4,2020,64,19,Algeria,DZ,DZA,42228429,2020-04-12,1825,275,95.0,21.0,1,1,1825,275,4
257,03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006,2020-03-03,1,0,0.0,0.0,0,1,622,28,5
256,14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006,2020-03-14,2,0,1.0,0.0,1,1,622,28,5
255,16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006,2020-03-16,5,0,1.0,0.0,0,1,622,28,5
254,17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006,2020-03-17,14,0,3.0,0.0,0,1,622,28,5
253,18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006,2020-03-18,14,0,9.0,0.0,1,1,622,28,5
252,19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006,2020-03-19,53,0,0.0,0.0,0,1,622,28,5
251,20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006,2020-03-20,75,0,39.0,0.0,1,1,622,28,5
250,21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006,2020-03-21,75,0,22.0,0.0,1,1,622,28,5
249,22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006,2020-03-22,88,0,0.0,0.0,0,1,622,28,5
248,23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006,2020-03-23,113,0,13.0,0.0,0,1,622,28,5
247,24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006,2020-03-24,133,0,25.0,0.0,1,1,622,28,5
246,25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006,2020-03-25,164,0,20.0,0.0,0,1,622,28,5
245,26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006,2020-03-26,188,0,31.0,0.0,1,1,622,28,5
244,27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006,2020-03-27,224,3,24.0,0.0,0,0,622,28,5
243,28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006,2020-03-28,267,3,36.0,3.0,0,1,622,28,5
242,29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006,2020-03-29,308,4,43.0,0.0,1,0,622,28,5
241,30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006,2020-03-30,334,6,41.0,1.0,1,0,622,28,5
240,31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006,2020-03-31,370,8,26.0,2.0,0,1,622,28,5
239,01/04/2020,1,4,2020,6,4,Andorra,AD,AND,77006,2020-04-01,376,12,36.0,2.0,1,0,622,28,5
238,02/04/2020,2,4,2020,14,2,Andorra,AD,AND,77006,2020-04-02,390,14,6.0,4.0,0,1,622,28,5
237,03/04/2020,3,4,2020,38,1,Andorra,AD,AND,77006,2020-04-03,428,15,14.0,2.0,0,1,622,28,5
236,04/04/2020,4,4,2020,11,1,Andorra,AD,AND,77006,2020-04-04,439,16,38.0,1.0,1,1,622,28,5
235,05/04/2020,5,4,2020,27,1,Andorra,AD,AND,77006,2020-04-05,466,17,11.0,1.0,0,1,622,28,5
234,06/04/2020,6,4,2020,35,1,Andorra,AD,AND,77006,2020-04-06,501,18,27.0,1.0,0,1,622,28,5
233,07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006,2020-04-07,526,21,35.0,1.0,1,0,622,28,5
232,08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006,2020-04-08,545,22,25.0,3.0,1,1,622,28,5
231,09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006,2020-04-09,564,23,19.0,1.0,1,1,622,28,5
230,10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006,2020-04-10,583,25,19.0,1.0,1,0,622,28,5
229,11/04/2020,11,4,2020,18,1,Andorra,AD,AND,77006,2020-04-11,601,26,19.0,2.0,1,1,622,28,5
228,12/04/2020,12,4,2020,21,2,Andorra,AD,AND,77006,2020-04-12,622,28,18.0,1.0,0,0,622,28,5
279,22/03/2020,22,3,2020,2,0,Angola,AO,AGO,30809762,2020-03-22,2,0,0.0,0.0,0,1,19,2,5
278,23/03/2020,23,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-23,2,0,2.0,0.0,1,1,19,2,5
277,24/03/2020,24,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-24,2,0,0.0,0.0,1,1,19,2,5
276,25/03/2020,25,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-25,2,0,0.0,0.0,1,1,19,2,5
275,26/03/2020,26,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-26,2,0,0.0,0.0,1,1,19,2,5
274,27/03/2020,27,3,2020,1,0,Angola,AO,AGO,30809762,2020-03-27,3,0,0.0,0.0,0,1,19,2,5
273,28/03/2020,28,3,2020,1,0,Angola,AO,AGO,30809762,2020-03-28,4,0,1.0,0.0,1,1,19,2,5
272,29/03/2020,29,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-29,4,0,1.0,0.0,1,1,19,2,5
271,30/03/2020,30,3,2020,3,2,Angola,AO,AGO,30809762,2020-03-30,7,2,0.0,0.0,0,0,19,2,5
270,31/03/2020,31,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-31,7,2,3.0,2.0,1,1,19,2,5
269,01/04/2020,1,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-01,7,2,0.0,0.0,1,1,19,2,5
268,02/04/2020,2,4,2020,1,0,Angola,AO,AGO,30809762,2020-04-02,8,2,0.0,0.0,0,1,19,2,5
267,03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-03,8,2,1.0,0.0,1,1,19,2,5
266,04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-04,8,2,0.0,0.0,1,1,19,2,5
265,05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762,2020-04-05,10,2,0.0,0.0,0,1,19,2,5
264,06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762,2020-04-06,14,2,2.0,0.0,0,1,19,2,5
263,07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762,2020-04-07,16,2,4.0,0.0,1,1,19,2,5
262,08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762,2020-04-08,17,2,2.0,0.0,1,1,19,2,5
261,09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762,2020-04-09,19,2,1.0,0.0,0,1,19,2,5
260,10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-10,19,2,2.0,0.0,1,1,19,2,5
259,11/04/2020,11,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-11,19,2,0.0,0.0,1,1,19,2,5
258,12/04/2020,12,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-12,19,2,0.0,0.0,1,1,19,2,5
296,27/03/2020,27,3,2020,2,0,Anguilla,AI,,,2020-03-27,2,0,0.0,0.0,0,1,3,0,7
295,28/03/2020,28,3,2020,0,0,Anguilla,AI,,,2020-03-28,2,0,2.0,0.0,1,1,3,0,7
294,29/03/2020,29,3,2020,0,0,Anguilla,AI,,,2020-03-29,2,0,0.0,0.0,1,1,3,0,7
293,30/03/2020,30,3,2020,0,0,Anguilla,AI,,,2020-03-30,2,0,0.0,0.0,1,1,3,0,7
292,31/03/2020,31,3,2020,0,0,Anguilla,AI,,,2020-03-31,2,0,0.0,0.0,1,1,3,0,7
291,01/04/2020,1,4,2020,0,0,Anguilla,AI,,,2020-04-01,2,0,0.0,0.0,1,1,3,0,7
290,02/04/2020,2,4,2020,0,0,Anguilla,AI,,,2020-04-02,2,0,0.0,0.0,1,1,3,0,7
289,03/04/2020,3,4,2020,1,0,Anguilla,AI,,,2020-04-03,3,0,0.0,0.0,0,1,3,0,7
288,04/04/2020,4,4,2020,0,0,Anguilla,AI,,,2020-04-04,3,0,1.0,0.0,1,1,3,0,7
287,05/04/2020,5,4,2020,0,0,Anguilla,AI,,,2020-04-05,3,0,0.0,0.0,1,1,3,0,7
286,06/04/2020,6,4,2020,0,0,Anguilla,AI,,,2020-04-06,3,0,0.0,0.0,1,1,3,0,7
285,07/04/2020,7,4,2020,0,0,Anguilla,AI,,,2020-04-07,3,0,0.0,0.0,1,1,3,0,7
284,08/04/2020,8,4,2020,0,0,Anguilla,AI,,,2020-04-08,3,0,0.0,0.0,1,1,3,0,7
283,09/04/2020,9,4,2020,0,0,Anguilla,AI,,,2020-04-09,3,0,0.0,0.0,1,1,3,0,7
282,10/04/2020,10,4,2020,0,0,Anguilla,AI,,,2020-04-10,3,0,0.0,0.0,1,1,3,0,7
281,11/04/2020,11,4,2020,0,0,Anguilla,AI,,,2020-04-11,3,0,0.0,0.0,1,1,3,0,7
280,12/04/2020,12,4,2020,0,0,Anguilla,AI,,,2020-04-12,3,0,0.0,0.0,1,1,3,0,7
320,15/03/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-15,1,0,0.0,0.0,0,1,21,2,6
319,21/03/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-21,1,0,1.0,0.0,1,1,21,2,6
318,22/03/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-22,1,0,0.0,0.0,1,1,21,2,6
317,23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-23,1,0,0.0,0.0,1,1,21,2,6
316,24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-24,1,0,0.0,0.0,1,1,21,2,6
315,25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-25,3,0,0.0,0.0,0,1,21,2,6
314,26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-26,3,0,2.0,0.0,1,1,21,2,6
313,27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-27,7,0,0.0,0.0,0,1,21,2,6
312,28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-28,7,0,4.0,0.0,1,1,21,2,6
311,29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-29,7,0,0.0,0.0,1,1,21,2,6
310,30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-30,7,0,0.0,0.0,1,1,21,2,6
309,31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-31,7,0,0.0,0.0,1,1,21,2,6
308,01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-01,7,0,0.0,0.0,1,1,21,2,6
307,02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-02,7,0,0.0,0.0,1,1,21,2,6
306,03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-03,9,0,0.0,0.0,0,1,21,2,6
305,04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-04,15,0,2.0,0.0,0,1,21,2,6
304,05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-05,15,0,6.0,0.0,1,1,21,2,6
303,06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-06,15,0,0.0,0.0,1,1,21,2,6
302,07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-07,15,0,0.0,0.0,1,1,21,2,6
301,08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-08,15,0,0.0,0.0,1,1,21,2,6
300,09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-09,15,0,0.0,0.0,1,1,21,2,6
299,10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286,2020-04-10,19,2,0.0,0.0,0,0,21,2,6
298,11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-11,21,2,4.0,2.0,1,1,21,2,6
297,12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-12,21,2,2.0,0.0,1,1,21,2,6
357,04/03/2020,4,3,2020,1,0,Argentina,AR,ARG,44494502,2020-03-04,1,0,0.0,0.0,0,1,2137,89,4
356,06/03/2020,6,3,2020,1,0,Argentina,AR,ARG,44494502,2020-03-06,2,0,1.0,0.0,1,1,2137,89,4
355,07/03/2020,7,3,2020,6,0,Argentina,AR,ARG,44494502,2020-03-07,8,0,1.0,0.0,0,1,2137,89,4
354,08/03/2020,8,3,2020,1,1,Argentina,AR,ARG,44494502,2020-03-08,9,1,6.0,0.0,1,0,2137,89,4
353,09/03/2020,9,3,2020,3,0,Argentina,AR,ARG,44494502,2020-03-09,12,1,1.0,1.0,0,1,2137,89,4
352,11/03/2020,11,3,2020,7,0,Argentina,AR,ARG,44494502,2020-03-11,19,1,3.0,0.0,0,1,2137,89,4
351,13/03/2020,13,3,2020,12,0,Argentina,AR,ARG,44494502,2020-03-13,31,1,7.0,0.0,0,1,2137,89,4
350,14/03/2020,14,3,2020,3,1,Argentina,AR,ARG,44494502,2020-03-14,34,2,12.0,0.0,1,0,2137,89,4
349,15/03/2020,15,3,2020,11,0,Argentina,AR,ARG,44494502,2020-03-15,45,2,3.0,1.0,0,1,2137,89,4
348,16/03/2020,16,3,2020,11,0,Argentina,AR,ARG,44494502,2020-03-16,56,2,11.0,0.0,1,1,2137,89,4
347,17/03/2020,17,3,2020,9,0,Argentina,AR,ARG,44494502,2020-03-17,65,2,11.0,0.0,1,1,2137,89,4
346,18/03/2020,18,3,2020,14,0,Argentina,AR,ARG,44494502,2020-03-18,79,2,9.0,0.0,0,1,2137,89,4
345,19/03/2020,19,3,2020,18,0,Argentina,AR,ARG,44494502,2020-03-19,97,2,14.0,0.0,0,1,2137,89,4
344,20/03/2020,20,3,2020,31,1,Argentina,AR,ARG,44494502,2020-03-20,128,3,18.0,0.0,0,0,2137,89,4
343,21/03/2020,21,3,2020,30,0,Argentina,AR,ARG,44494502,2020-03-21,158,3,31.0,1.0,1,1,2137,89,4
342,22/03/2020,22,3,2020,67,1,Argentina,AR,ARG,44494502,2020-03-22,225,4,30.0,0.0,0,0,2137,89,4
341,23/03/2020,23,3,2020,41,0,Argentina,AR,ARG,44494502,2020-03-23,266,4,67.0,1.0,1,1,2137,89,4
340,24/03/2020,24,3,2020,35,0,Argentina,AR,ARG,44494502,2020-03-24,301,4,41.0,0.0,1,1,2137,89,4
339,25/03/2020,25,3,2020,86,2,Argentina,AR,ARG,44494502,2020-03-25,387,6,35.0,0.0,0,0,2137,89,4
338,26/03/2020,26,3,2020,115,2,Argentina,AR,ARG,44494502,2020-03-26,502,8,86.0,2.0,0,1,2137,89,4
337,27/03/2020,27,3,2020,87,4,Argentina,AR,ARG,44494502,2020-03-27,589,12,115.0,2.0,1,0,2137,89,4
336,28/03/2020,28,3,2020,101,5,Argentina,AR,ARG,44494502,2020-03-28,690,17,87.0,4.0,0,0,2137,89,4
335,29/03/2020,29,3,2020,55,2,Argentina,AR,ARG,44494502,2020-03-29,745,19,101.0,5.0,1,1,2137,89,4
334,30/03/2020,30,3,2020,75,1,Argentina,AR,ARG,44494502,2020-03-30,820,20,55.0,2.0,0,1,2137,89,4
333,31/03/2020,31,3,2020,146,4,Argentina,AR,ARG,44494502,2020-03-31,966,24,75.0,1.0,0,0,2137,89,4
332,01/04/2020,1,4,2020,0,0,Argentina,AR,ARG,44494502,2020-04-01,966,24,146.0,4.0,1,1,2137,89,4
331,02/04/2020,2,4,2020,167,7,Argentina,AR,ARG,44494502,2020-04-02,1133,31,0.0,0.0,0,0,2137,89,4
330,03/04/2020,3,4,2020,0,3,Argentina,AR,ARG,44494502,2020-04-03,1133,34,167.0,7.0,1,1,2137,89,4
329,04/04/2020,4,4,2020,132,3,Argentina,AR,ARG,44494502,2020-04-04,1265,37,0.0,3.0,0,1,2137,89,4
328,05/04/2020,5,4,2020,186,6,Argentina,AR,ARG,44494502,2020-04-05,1451,43,132.0,3.0,0,0,2137,89,4
327,06/04/2020,6,4,2020,103,3,Argentina,AR,ARG,44494502,2020-04-06,1554,46,186.0,6.0,1,1,2137,89,4
326,07/04/2020,7,4,2020,74,7,Argentina,AR,ARG,44494502,2020-04-07,1628,53,103.0,3.0,1,0,2137,89,4
325,08/04/2020,8,4,2020,87,7,Argentina,AR,ARG,44494502,2020-04-08,1715,60,74.0,7.0,0,1,2137,89,4
324,09/04/2020,9,4,2020,80,5,Argentina,AR,ARG,44494502,2020-04-09,1795,65,87.0,7.0,1,1,2137,89,4
323,10/04/2020,10,4,2020,99,14,Argentina,AR,ARG,44494502,2020-04-10,1894,79,80.0,5.0,0,0,2137,89,4
322,11/04/2020,11,4,2020,81,3,Argentina,AR,ARG,44494502,2020-04-11,1975,82,99.0,14.0,1,1,2137,89,4
321,12/04/2020,12,4,2020,162,7,Argentina,AR,ARG,44494502,2020-04-12,2137,89,81.0,3.0,0,0,2137,89,4
452,31/12/2019,31,12,2019,0,0,Armenia,AM,ARM,2951776,2019-12-31,0,0,0.0,0.0,1,1,967,13,2
451,01/01/2020,1,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-01,0,0,0.0,0.0,1,1,967,13,2
450,02/01/2020,2,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-02,0,0,0.0,0.0,1,1,967,13,2
449,03/01/2020,3,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-03,0,0,0.0,0.0,1,1,967,13,2
448,04/01/2020,4,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-04,0,0,0.0,0.0,1,1,967,13,2
447,05/01/2020,5,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-05,0,0,0.0,0.0,1,1,967,13,2
446,06/01/2020,6,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-06,0,0,0.0,0.0,1,1,967,13,2
445,07/01/2020,7,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-07,0,0,0.0,0.0,1,1,967,13,2
444,08/01/2020,8,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-08,0,0,0.0,0.0,1,1,967,13,2
443,09/01/2020,9,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-09,0,0,0.0,0.0,1,1,967,13,2
442,10/01/2020,10,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-10,0,0,0.0,0.0,1,1,967,13,2
441,11/01/2020,11,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-11,0,0,0.0,0.0,1,1,967,13,2
440,12/01/2020,12,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-12,0,0,0.0,0.0,1,1,967,13,2
439,13/01/2020,13,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-13,0,0,0.0,0.0,1,1,967,13,2
438,14/01/2020,14,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-14,0,0,0.0,0.0,1,1,967,13,2
437,15/01/2020,15,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-15,0,0,0.0,0.0,1,1,967,13,2
436,16/01/2020,16,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-16,0,0,0.0,0.0,1,1,967,13,2
435,17/01/2020,17,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-17,0,0,0.0,0.0,1,1,967,13,2
434,18/01/2020,18,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-18,0,0,0.0,0.0,1,1,967,13,2
433,19/01/2020,19,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-19,0,0,0.0,0.0,1,1,967,13,2
432,20/01/2020,20,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-20,0,0,0.0,0.0,1,1,967,13,2
431,21/01/2020,21,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-21,0,0,0.0,0.0,1,1,967,13,2
430,22/01/2020,22,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-22,0,0,0.0,0.0,1,1,967,13,2
429,23/01/2020,23,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-23,0,0,0.0,0.0,1,1,967,13,2
428,24/01/2020,24,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-24,0,0,0.0,0.0,1,1,967,13,2
427,25/01/2020,25,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-25,0,0,0.0,0.0,1,1,967,13,2
426,26/01/2020,26,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-26,0,0,0.0,0.0,1,1,967,13,2
425,27/01/2020,27,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-27,0,0,0.0,0.0,1,1,967,13,2
424,28/01/2020,28,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-28,0,0,0.0,0.0,1,1,967,13,2
423,29/01/2020,29,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-29,0,0,0.0,0.0,1,1,967,13,2
422,30/01/2020,30,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-30,0,0,0.0,0.0,1,1,967,13,2
421,31/01/2020,31,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-31,0,0,0.0,0.0,1,1,967,13,2
420,01/02/2020,1,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-01,0,0,0.0,0.0,1,1,967,13,2
419,02/02/2020,2,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-02,0,0,0.0,0.0,1,1,967,13,2
418,03/02/2020,3,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-03,0,0,0.0,0.0,1,1,967,13,2
417,04/02/2020,4,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-04,0,0,0.0,0.0,1,1,967,13,2
416,05/02/2020,5,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-05,0,0,0.0,0.0,1,1,967,13,2
415,06/02/2020,6,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-06,0,0,0.0,0.0,1,1,967,13,2
414,07/02/2020,7,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-07,0,0,0.0,0.0,1,1,967,13,2
413,08/02/2020,8,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-08,0,0,0.0,0.0,1,1,967,13,2
412,09/02/2020,9,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-09,0,0,0.0,0.0,1,1,967,13,2
411,10/02/2020,10,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-10,0,0,0.0,0.0,1,1,967,13,2
410,11/02/2020,11,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-11,0,0,0.0,0.0,1,1,967,13,2
409,12/02/2020,12,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-12,0,0,0.0,0.0,1,1,967,13,2
408,13/02/2020,13,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-13,0,0,0.0,0.0,1,1,967,13,2
407,14/02/2020,14,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-14,0,0,0.0,0.0,1,1,967,13,2
406,15/02/2020,15,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-15,0,0,0.0,0.0,1,1,967,13,2
405,16/02/2020,16,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-16,0,0,0.0,0.0,1,1,967,13,2
404,17/02/2020,17,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-17,0,0,0.0,0.0,1,1,967,13,2
403,18/02/2020,18,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-18,0,0,0.0,0.0,1,1,967,13,2
402,19/02/2020,19,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-19,0,0,0.0,0.0,1,1,967,13,2
401,20/02/2020,20,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-20,0,0,0.0,0.0,1,1,967,13,2
400,21/02/2020,21,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-21,0,0,0.0,0.0,1,1,967,13,2
399,22/02/2020,22,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-22,0,0,0.0,0.0,1,1,967,13,2
398,23/02/2020,23,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-23,0,0,0.0,0.0,1,1,967,13,2
397,24/02/2020,24,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-24,0,0,0.0,0.0,1,1,967,13,2
396,25/02/2020,25,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-25,0,0,0.0,0.0,1,1,967,13,2
395,26/02/2020,26,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-26,0,0,0.0,0.0,1,1,967,13,2
394,27/02/2020,27,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-27,0,0,0.0,0.0,1,1,967,13,2
393,28/02/2020,28,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-28,0,0,0.0,0.0,1,1,967,13,2
392,29/02/2020,29,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-29,0,0,0.0,0.0,1,1,967,13,2
